Index,Source,P/C,,,,Count
1138,"(D-Calif.) smiles as she formally launches her presidential campaign at a rally in her hometown of Oakland, Calif., on Sunday. (Tony Avelar/AP)",Professional - ap,,,,2
1139,(Tomohiro Ohsumi/Bloomberg News),Professional - news,,,,1
1140,(Ocala Police Department),Professional - police,,,,1
1141,(Jessica Matthews for The Washington Post ),Professional - washington post,,,,1
1142,(Joanna Schn/Joanna Schneider),                              ,,,,1
1143,(Nina Prommer/EPA-EFE/Shutterstock),Professional - shutterstock,,,,1
1144,(Dimitrios Kambouris/Getty Images/Turner),Professional - getty,,,,2
1145,(Matt Sayles/Invision/AP),Professional - ap,,,,1
1146,(Frazer Harrison/Getty Images),Professional - getty,,,,1
1147,(Twitter screengrab),Citizen - twitter,,,,1
1148,(Daniel Acker/BLOOMBERG NEWS),Professional - news,,,,1
1149,(Billy Calzada/San Antonio Express-News/AP),Professional - ap,,,,1
1150,(Brian Hamill/HBO) ,Professional - hbo,,,,2
1151,(Scott Eisen/Getty Images),Professional - getty,,,,1
1152,(Amir Cohen/Reuters),Professional - reuters,,,,1
1153,(iStock/Skiing requires a lot of gear. But how many sweaters do you really need?),Professional - istock,,,,1
1154,(Rachel Walker/For The Washington Post),Professional - washington post,,,,2
1155,(Sajjad Hussain/AFP),                              ,,,,1
1156,(Courtesy of Anthony Maggert),                              ,,,,1
1157,(Giants Soft/Giants Software),                              ,,,,1
1158,(Giants Software),                              ,,,,1
1159,(Courtesy of Rob Depew),                              ,,,,1
1160,(Balazs Mohai/EPA-EFE/Shutterstock),Professional - shutterstock,,,,1
1161,(Rohit Jain Paras/AFP/Getty Images),Professional - getty,,,,1
1162,(Eitan Abramovich/AFP/Getty Images),Professional - getty,,,,1
1163,(Bruce Leighty/Alamy Stock Photo),Professional - alamy stock,,,,1
1164,(Ride Hamilton/Tennessee Williams/New Orleans Literary Festival),Professional - tennesse,,,,1
1165,(Doug Kapustin/For The Washington Post),Professional - washington post,,,,1
1166,(Paul Handley/AFP/Getty Images),Professional - getty,,,,1
1167,(Sarah Stier/Getty Images),Professional - getty,,,,1
1168,(Ross Taylor for The Washington Post),Professional - washington post,,,,4
1169,(CDC) (Centers for Disease Control/Centers for Disease Control),Professional - cdc,,,,1
1170,(Clay Enos//TNT),Professional - tnt,,,,1
1171,(Clay Enos/TNT) ,Professional - tnt,,,,2
1172,(Scott Morgan/For The Washington Post),Professional - washington post,,,,5
1173,(Netflix) (N/A/Netflix),Professional - netflix,,,,1
1174,(Netflix),Professional - netflix,,,,1
1175,(Jon Gerberg/The Washington Post),Professional - washington post,,,,1
1176,(Tony Powell),Professional - ap,,,,2
1177,(Rafael Yaghobzadeh/AP),Professional - ap,,,,1
